,Sentence,Sentiment Score,Subjectivity
1288,"Nothing at all, thanks … I’m sorry— “Did you have a nice ride?” “Very good roads around here.” “I suppose the automobiles—” “Yeah.” Moved by an irresistible impulse, Gatsby turned to Tom, who had accepted the introduction as a stranger.",0.57,0.66
1289,"“I believe we’ve met somewhere before, Mr. Buchanan.” “Oh, yes,” said Tom, gruffly polite, but obviously not remembering.",0.0,0.5
1290,“So we did.,0.0,0.0
1291,I remember very well.” “About two weeks ago.” “That’s right.,0.24285714285714285,0.4178571428571428
1292,"You were with Nick here.” “I know your wife,” continued Gatsby, almost aggressively.",0.0,0.0
1293,“That so?” Tom turned to me.,0.0,0.0
1294,"“You live near here, Nick?” “Next door.” “That so?” Mr. Sloane didn’t enter into the conversation, but lounged back haughtily in his chair; the woman said nothing either—until unexpectedly, after two highballs, she became cordial.",0.06727272727272728,0.38
1295,"“We’ll all come over to your next party, Mr. Gatsby,” she suggested.",0.0,0.0
1296,"“What do you say?” “Certainly; I’d be delighted to have you.” “Be ver’ nice,” said Mr. Sloane, without gratitude.",0.6499999999999999,0.85
1297,"“Well—think ought to be starting home.” “Please don’t hurry,” Gatsby urged them.",0.0,0.1
1298,"He had control of himself now, and he wanted to see more of Tom.",0.5,0.5
1299,“Why don’t you—why don’t you stay for supper?,0.0,0.0
1300,"I wouldn’t be surprised if some other people dropped in from New York.” “You come to supper with me,” said the lady enthusiastically.",0.03712121212121212,0.5765151515151515
1301,“Both of you.” This included me.,0.0,0.0
1302,Mr. Sloane got to his feet.,0.0,0.0
1303,"“Come along,” he said—but to her only.",0.0,1.0
1304,"“I mean it,” she insisted.",-0.3125,0.6875
1305,“I’d love to have you.,0.5,0.6
1306,Lots of room.” Gatsby looked at me questioningly.,0.0,0.0
1307,He wanted to go and he didn’t see that Mr. Sloane had determined he shouldn’t.,0.0,0.0
1308,"“I’m afraid I won’t be able to,” I said.",-0.04999999999999999,0.7625
1309,"“Well, you come,” she urged, concentrating on Gatsby.",0.0,0.0
1310,Mr. Sloane murmured something close to her ear.,0.0,0.0
1311,"“We won’t be late if we start now,” she insisted aloud.",-0.3,0.6
1312,"“I haven’t got a horse,” said Gatsby.",0.0,0.0
1313,"“I used to ride in the army, but I’ve never bought a horse.",-0.1,0.7
1314,I’ll have to follow you in my car.,0.0,0.0
1315,"Excuse me for just a minute.” The rest of us walked out on the porch, where Sloane and the lady began an impassioned conversation aside.",-0.05,0.05
1316,"“My God, I believe the man’s coming,” said Tom.",0.0,0.0
1317,“Doesn’t he know she doesn’t want him?” “She says she does want him.” “She has a big dinner party and he won’t know a soul there.” He frowned.,0.0,0.1
1318,“I wonder where in the devil he met Daisy.,0.0,0.0
1319,"By God, I may be old-fashioned in my ideas, but women run around too much these days to suit me.",0.2,0.2
1320,They meet all kinds of crazy fish.” Suddenly Mr. Sloane and the lady walked down the steps and mounted their horses.,-0.2518518518518518,0.562962962962963
1321,"“Come on,” said Mr. Sloane to Tom, “we’re late.",-0.3,0.6
1322,"We’ve got to go.”  And then to me: “Tell him we couldn’t wait, will you?” Tom and I shook hands, the rest of us exchanged a cool nod, and they trotted quickly down the drive, disappearing under the August foliage just as Gatsby, with hat and light overcoat in hand, came out the front door.",0.19814814814814816,0.5462962962962963
1323,"Tom was evidently perturbed at Daisy’s running around alone, for on the following Saturday night he came with her to Gatsby’s party.",0.125,0.175
1324,Perhaps his presence gave the evening its peculiar quality of oppressiveness—it stands out in my memory from Gatsby’s other parties that summer.,-0.125,0.375
1325,"There were the same people, or at least the same sort of people, the same profusion of champagne, the same many-coloured, many-keyed commotion, but I felt an unpleasantness in the air, a pervading harshness that hadn’t been there before.",-0.06,0.18
1326,"Or perhaps I had merely grown used to it, grown to accept West Egg as a world complete in itself, with its own standards and its own great figures, second to nothing because it had no consciousness of being so, and now I was looking at it again, through Daisy’s eyes.",0.21428571428571427,0.6214285714285713
1327,It is invariably saddening to look through new eyes at things upon which you have expended your own powers of adjustment.,0.36818181818181817,0.7272727272727273
1328,"They arrived at twilight, and, as we strolled out among the sparkling hundreds, Daisy’s voice was playing murmurous tricks in her throat.",0.0,0.0
1329,"“These things excite me so,” she whispered.",0.0,0.0
1330,"“If you want to kiss me any time during the evening, Nick, just let me know and I’ll be glad to arrange it for you.",0.5,1.0
1331,Just mention my name.,0.0,0.0
1332,Or present a green card.,-0.1,0.15
1333,"I’m giving out green—” “Look around,” suggested Gatsby.",0.0,0.0
1334,“I’m looking around.,0.0,0.0
1335,I’m having a marvellous—” “You must see the faces of many people you’ve heard about.” Tom’s arrogant eyes roamed the crowd.,0.5,0.5
1336,"“We don’t go around very much,” he said; “in fact, I was just thinking I don’t know a soul here.” “Perhaps you know that lady.” Gatsby indicated a gorgeous, scarcely human orchid of a woman who sat in state under a white-plum tree.",0.32,0.4200000000000001
1337,"Tom and Daisy stared, with that peculiarly unreal feeling that accompanies the recognition of a hitherto ghostly celebrity of the movies.",0.0,0.0
1338,"“She’s lovely,” said Daisy.",0.5,0.75
1339,“The man bending over her is her director.” He took them ceremoniously from group to group: “Mrs.,0.0,0.0
1340,"Buchanan … and Mr. Buchanan—” After an instant’s hesitation he added: “the polo player.” “Oh no,” objected Tom quickly, “not me.” But evidently the sound of it pleased Gatsby for Tom remained “the polo player” for the rest of the evening.",0.19666666666666668,0.5633333333333332
1341,"“I’ve never met so many celebrities,” Daisy exclaimed.",0.5,0.5
1342,"“I liked that man—what was his name?—with the sort of blue nose.” Gatsby identified him, adding that he was a small producer.",0.11666666666666665,0.43333333333333335
1343,"“Well, I liked him anyhow.” “I’d a little rather not be the polo player,” said Tom pleasantly, “I’d rather look at all these famous people in—in oblivion.” Daisy and Gatsby danced.",0.4114583333333333,0.8166666666666667
1344,"I remember being surprised by his graceful, conservative foxtrot—I had never seen him dance before.",0.1,0.9
1345,"Then they sauntered over to my house and sat on the steps for half an hour, while at her request I remained watchfully in the garden.",-0.16666666666666666,0.16666666666666666
1346,"“In case there’s a fire or a flood,” she explained, “or any act of God.” Tom appeared from his oblivion as we were sitting down to supper together.",-0.15555555555555559,0.2888888888888889
1347,“Do you mind if I eat with some people over here?” he said.,0.0,0.0
1348,"“A fellow’s getting off some funny stuff.” “Go ahead,” answered Daisy genially, “and if you want to take down any addresses here’s my little gold pencil.” … She looked around after a moment and told me the girl was “common but pretty,” and I knew that except for the half-hour she’d been alone with Gatsby she wasn’t having a good time.",0.09282407407407406,0.6481481481481481
1349,We were at a particularly tipsy table.,0.16666666666666666,0.3333333333333333
1350,"That was my fault—Gatsby had been called to the phone, and I’d enjoyed these same people only two weeks before.",0.16666666666666666,0.6083333333333333
1351,But what had amused me then turned septic on the air now.,0.0,0.0
1352,"“How do you feel, Miss Baedeker?” The girl addressed was trying, unsuccessfully, to slump against my shoulder.",0.0,0.0
1353,At this inquiry she sat up and opened her eyes.,0.0,0.0
1354,"“Wha’?” A massive and lethargic woman, who had been urging Daisy to play golf with her at the local club tomorrow, spoke in Miss Baedeker’s defence: “Oh, she’s all right now.",0.09523809523809523,0.5119047619047619
1355,When she’s had five or six cocktails she always starts screaming like that.,0.0,0.0
1356,"I tell her she ought to leave it alone.” “I do leave it alone,” affirmed the accused hollowly.",-0.2,0.1
1357,"“We heard you yelling, so I said to Doc Civet here: ‘There’s somebody that needs your help, Doc.’ ” “She’s much obliged, I’m sure,” said another friend, without gratitude, “but you got her dress all wet when you stuck her head in the pool.” “Anything I hate is to get my head stuck in a pool,” mumbled Miss Baedeker.",-0.05000000000000002,0.5972222222222222
