line_num,line_str,chap_num
3842,of the year. The quiet lights in the houses were humming out into the,6
3843,darkness and there was a stir and bustle among the stars. Out of the,6
3844,corner of his eye Gatsby saw that the blocks of the sidewalks really,6
3845,formed a ladder and mounted to a secret place above the trees—he could,6
3846,"climb to it, if he climbed alone, and once there he could suck on the",6
3847,"pap of life, gulp down the incomparable milk of wonder.",6
3849,His heart beat faster as Daisy’s white face came up to his own. He,6
3850,"knew that when he kissed this girl, and forever wed his unutterable",6
3851,"visions to her perishable breath, his mind would never romp again like",6
3852,"the mind of God. So he waited, listening for a moment longer to the",6
3853,tuning-fork that had been struck upon a star. Then he kissed her. At,6
3854,his lips’ touch she blossomed for him like a flower and the,6
3855,incarnation was complete.,6
3857,"Through all he said, even through his appalling sentimentality, I was",6
3858,"reminded of something—an elusive rhythm, a fragment of lost words,",6
3859,that I had heard somewhere a long time ago. For a moment a phrase,6
3860,"tried to take shape in my mouth and my lips parted like a dumb man’s,",6
3861,as though there was more struggling upon them than a wisp of startled,6
3862,"air. But they made no sound, and what I had almost remembered was",6
3863,uncommunicable forever.,6
3868,It was when curiosity about Gatsby was at its highest that the lights,7
3869,"in his house failed to go on one Saturday night—and, as obscurely as",7
3870,"it had begun, his career as Trimalchio was over. Only gradually did I",7
3871,become aware that the automobiles which turned expectantly into his,7
3872,drive stayed for just a minute and then drove sulkily away. Wondering,7
3873,if he were sick I went over to find out—an unfamiliar butler with a,7
3874,villainous face squinted at me suspiciously from the door.,7
3876,“Is Mr. Gatsby sick?”,7
3878,"“Nope.” After a pause he added “sir” in a dilatory, grudging way.",7
3880,"“I hadn’t seen him around, and I was rather worried. Tell him Mr.",7
3881,Carraway came over.”,7
3883,“Who?” he demanded rudely.,7
3885,“Carraway.”,7
3887,"“Carraway. All right, I’ll tell him.”",7
3889,Abruptly he slammed the door.,7
3891,My Finn informed me that Gatsby had dismissed every servant in his,7
3892,"house a week ago and replaced them with half a dozen others, who never",7
3893,"went into West Egg village to be bribed by the tradesmen, but ordered",7
3894,moderate supplies over the telephone. The grocery boy reported that,7
3895,"the kitchen looked like a pigsty, and the general opinion in the",7
3896,village was that the new people weren’t servants at all.,7
3898,Next day Gatsby called me on the phone.,7
3900,“Going away?” I inquired.,7
3902,"“No, old sport.”",7
3904,“I hear you fired all your servants.”,7
3906,“I wanted somebody who wouldn’t gossip. Daisy comes over quite,7
3907,often—in the afternoons.”,7
3909,So the whole caravansary had fallen in like a card house at the,7
3910,disapproval in her eyes.,7
3912,“They’re some people Wolfshiem wanted to do something for. They’re all,7
3913,brothers and sisters. They used to run a small hotel.”,7
3915,“I see.”,7
3917,He was calling up at Daisy’s request—would I come to lunch at her,7
3918,house tomorrow? Miss Baker would be there. Half an hour later Daisy,7
3919,herself telephoned and seemed relieved to find that I was,7
3920,coming. Something was up. And yet I couldn’t believe that they would,7
3921,choose this occasion for a scene—especially for the rather harrowing,7
3922,scene that Gatsby had outlined in the garden.,7
3924,"The next day was broiling, almost the last, certainly the warmest, of",7
3925,"the summer. As my train emerged from the tunnel into sunlight, only",7
3926,the hot whistles of the National Biscuit Company broke the simmering,7
3927,hush at noon. The straw seats of the car hovered on the edge of,7
3928,combustion; the woman next to me perspired delicately for a while into,7
3929,"her white shirtwaist, and then, as her newspaper dampened under her",7
3930,"fingers, lapsed despairingly into deep heat with a desolate cry. Her",7
3931,pocketbook slapped to the floor.,7
3933,"“Oh, my!” she gasped.",7
3935,"I picked it up with a weary bend and handed it back to her, holding it",7
3936,at arm’s length and by the extreme tip of the corners to indicate that,7
3937,"I had no designs upon it—but everyone near by, including the woman,",7
3938,suspected me just the same.,7
3940,“Hot!” said the conductor to familiar faces. “Some weather! … Hot! …,7
3941,Hot! … Hot! … Is it hot enough for you? Is it hot? Is it … ?”,7
3943,My commutation ticket came back to me with a dark stain from his hand.,7
3944,"That anyone should care in this heat whose flushed lips he kissed,",7
3945,whose head made damp the pyjama pocket over his heart!,7
3947,"… Through the hall of the Buchanans’ house blew a faint wind, carrying",7
3948,the sound of the telephone bell out to Gatsby and me as we waited at,7
3949,the door.,7
3951,“The master’s body?” roared the butler into the mouthpiece. “I’m,7
3952,"sorry, madame, but we can’t furnish it—it’s far too hot to touch this",7
3953,noon!”,7
3955,What he really said was: “Yes … Yes … I’ll see.”,7
3957,"He set down the receiver and came toward us, glistening slightly, to",7
3958,take our stiff straw hats.,7
3960,"“Madame expects you in the salon!” he cried, needlessly indicating the",7
3961,direction. In this heat every extra gesture was an affront to the,7
3962,common store of life.,7
3964,"The room, shadowed well with awnings, was dark and cool. Daisy and",7
3965,"Jordan lay upon an enormous couch, like silver idols weighing down",7
3966,their own white dresses against the singing breeze of the fans.,7
3968,"“We can’t move,” they said together.",7
3970,"Jordan’s fingers, powdered white over their tan, rested for a moment",7
3971,in mine.,7
3973,"“And Mr. Thomas Buchanan, the athlete?” I inquired.",7
3975,"Simultaneously I heard his voice, gruff, muffled, husky, at the hall",7
3976,telephone.,7
3978,Gatsby stood in the centre of the crimson carpet and gazed around with,7
3979,"fascinated eyes. Daisy watched him and laughed, her sweet, exciting",7
3980,laugh; a tiny gust of powder rose from her bosom into the air.,7
3982,"“The rumour is,” whispered Jordan, “that that’s Tom’s girl on the",7
3983,telephone.”,7
3985,We were silent. The voice in the hall rose high with annoyance: “Very,7
3986,"well, then, I won’t sell you the car at all … I’m under no obligations",7
3987,"to you at all … and as for your bothering me about it at lunch time, I",7
3988,won’t stand that at all!”,7
3990,"“Holding down the receiver,” said Daisy cynically.",7
3992,"“No, he’s not,” I assured her. “It’s a bona-fide deal. I happen to",7
3993,know about it.”,7
3995,"Tom flung open the door, blocked out its space for a moment with his",7
3996,"thick body, and hurried into the room.",7
3998,"“Mr. Gatsby!” He put out his broad, flat hand with well-concealed",7
3999,"dislike. “I’m glad to see you, sir … Nick …”",7
4001,"“Make us a cold drink,” cried Daisy.",7
4003,As he left the room again she got up and went over to Gatsby and,7
4004,"pulled his face down, kissing him on the mouth.",7
4006,"“You know I love you,” she murmured.",7
4008,"“You forget there’s a lady present,” said Jordan.",7
4010,Daisy looked around doubtfully.,7
4012,“You kiss Nick too.”,7
4014,"“What a low, vulgar girl!”",7
4016,"“I don’t care!” cried Daisy, and began to clog on the brick fireplace.",7
4017,Then she remembered the heat and sat down guiltily on the couch just,7
4018,as a freshly laundered nurse leading a little girl came into the room.,7
4020,"“Bles-sed pre-cious,” she crooned, holding out her arms. “Come to your",7
4021,own mother that loves you.”,7
4023,"The child, relinquished by the nurse, rushed across the room and",7
4024,rooted shyly into her mother’s dress.,7
4026,“The bles-sed pre-cious! Did mother get powder on your old yellowy,7
4027,"hair? Stand up now, and say—How-de-do.”",7
4029,Gatsby and I in turn leaned down and took the small reluctant hand.,7
4030,Afterward he kept looking at the child with surprise. I don’t think he,7
4031,had ever really believed in its existence before.,7
4033,"“I got dressed before luncheon,” said the child, turning eagerly to",7
4034,Daisy.,7
4036,“That’s because your mother wanted to show you off.” Her face bent,7
4037,"into the single wrinkle of the small white neck. “You dream, you. You",7
4038,absolute little dream.”,7
4040,"“Yes,” admitted the child calmly. “Aunt Jordan’s got on a white dress",7
4041,too.”,7
4043,“How do you like mother’s friends?” Daisy turned her around so that,7
4044,she faced Gatsby. “Do you think they’re pretty?”,7
