chap_num,para_num,para_str,book_id
7,29,“They’re some people Wolfshiem wanted to do something for. They’re all,Great Gatsby
7,30,brothers and sisters. They used to run a small hotel.”,Great Gatsby
7,31,“I see.”,Great Gatsby
7,32,He was calling up at Daisy’s request—would I come to lunch at her,Great Gatsby
7,33,house tomorrow? Miss Baker would be there. Half an hour later Daisy,Great Gatsby
7,34,herself telephoned and seemed relieved to find that I was,Great Gatsby
7,35,coming. Something was up. And yet I couldn’t believe that they would,Great Gatsby
7,36,choose this occasion for a scene—especially for the rather harrowing,Great Gatsby
7,37,scene that Gatsby had outlined in the garden.,Great Gatsby
7,38,"The next day was broiling, almost the last, certainly the warmest, of",Great Gatsby
7,39,"the summer. As my train emerged from the tunnel into sunlight, only",Great Gatsby
7,40,the hot whistles of the National Biscuit Company broke the simmering,Great Gatsby
7,41,hush at noon. The straw seats of the car hovered on the edge of,Great Gatsby
7,42,combustion; the woman next to me perspired delicately for a while into,Great Gatsby
7,43,"her white shirtwaist, and then, as her newspaper dampened under her",Great Gatsby
7,44,"fingers, lapsed despairingly into deep heat with a desolate cry. Her",Great Gatsby
7,45,pocketbook slapped to the floor.,Great Gatsby
7,46,"“Oh, my!” she gasped.",Great Gatsby
7,47,"I picked it up with a weary bend and handed it back to her, holding it",Great Gatsby
7,48,at arm’s length and by the extreme tip of the corners to indicate that,Great Gatsby
7,49,"I had no designs upon it—but everyone near by, including the woman,",Great Gatsby
7,50,suspected me just the same.,Great Gatsby
7,51,“Hot!” said the conductor to familiar faces. “Some weather! … Hot! …,Great Gatsby
7,52,Hot! … Hot! … Is it hot enough for you? Is it hot? Is it … ?”,Great Gatsby
7,53,My commutation ticket came back to me with a dark stain from his hand.,Great Gatsby
7,54,"That anyone should care in this heat whose flushed lips he kissed,",Great Gatsby
7,55,whose head made damp the pyjama pocket over his heart!,Great Gatsby
7,56,"… Through the hall of the Buchanans’ house blew a faint wind, carrying",Great Gatsby
7,57,the sound of the telephone bell out to Gatsby and me as we waited at,Great Gatsby
7,58,the door.,Great Gatsby
7,59,“The master’s body?” roared the butler into the mouthpiece. “I’m,Great Gatsby
7,60,"sorry, madame, but we can’t furnish it—it’s far too hot to touch this",Great Gatsby
7,61,noon!”,Great Gatsby
7,62,What he really said was: “Yes … Yes … I’ll see.”,Great Gatsby
7,63,"He set down the receiver and came toward us, glistening slightly, to",Great Gatsby
7,64,take our stiff straw hats.,Great Gatsby
7,65,"“Madame expects you in the salon!” he cried, needlessly indicating the",Great Gatsby
7,66,direction. In this heat every extra gesture was an affront to the,Great Gatsby
7,67,common store of life.,Great Gatsby
7,68,"The room, shadowed well with awnings, was dark and cool. Daisy and",Great Gatsby
7,69,"Jordan lay upon an enormous couch, like silver idols weighing down",Great Gatsby
7,70,their own white dresses against the singing breeze of the fans.,Great Gatsby
7,71,"“We can’t move,” they said together.",Great Gatsby
7,72,"Jordan’s fingers, powdered white over their tan, rested for a moment",Great Gatsby
7,73,in mine.,Great Gatsby
7,74,"“And Mr. Thomas Buchanan, the athlete?” I inquired.",Great Gatsby
7,75,"Simultaneously I heard his voice, gruff, muffled, husky, at the hall",Great Gatsby
7,76,telephone.,Great Gatsby
7,77,Gatsby stood in the centre of the crimson carpet and gazed around with,Great Gatsby
7,78,"fascinated eyes. Daisy watched him and laughed, her sweet, exciting",Great Gatsby
7,79,laugh; a tiny gust of powder rose from her bosom into the air.,Great Gatsby
7,80,"“The rumour is,” whispered Jordan, “that that’s Tom’s girl on the",Great Gatsby
7,81,telephone.”,Great Gatsby
7,82,We were silent. The voice in the hall rose high with annoyance: “Very,Great Gatsby
7,83,"well, then, I won’t sell you the car at all … I’m under no obligations",Great Gatsby
7,84,"to you at all … and as for your bothering me about it at lunch time, I",Great Gatsby
7,85,won’t stand that at all!”,Great Gatsby
7,86,"“Holding down the receiver,” said Daisy cynically.",Great Gatsby
7,87,"“No, he’s not,” I assured her. “It’s a bona-fide deal. I happen to",Great Gatsby
7,88,know about it.”,Great Gatsby
7,89,"Tom flung open the door, blocked out its space for a moment with his",Great Gatsby
7,90,"thick body, and hurried into the room.",Great Gatsby
7,91,"“Mr. Gatsby!” He put out his broad, flat hand with well-concealed",Great Gatsby
7,92,"dislike. “I’m glad to see you, sir … Nick …”",Great Gatsby
7,93,"“Make us a cold drink,” cried Daisy.",Great Gatsby
7,94,As he left the room again she got up and went over to Gatsby and,Great Gatsby
7,95,"pulled his face down, kissing him on the mouth.",Great Gatsby
7,96,"“You know I love you,” she murmured.",Great Gatsby
7,97,"“You forget there’s a lady present,” said Jordan.",Great Gatsby
7,98,Daisy looked around doubtfully.,Great Gatsby
7,99,“You kiss Nick too.”,Great Gatsby
7,100,"“What a low, vulgar girl!”",Great Gatsby
7,101,"“I don’t care!” cried Daisy, and began to clog on the brick fireplace.",Great Gatsby
7,102,Then she remembered the heat and sat down guiltily on the couch just,Great Gatsby
7,103,as a freshly laundered nurse leading a little girl came into the room.,Great Gatsby
7,104,"“Bles-sed pre-cious,” she crooned, holding out her arms. “Come to your",Great Gatsby
7,105,own mother that loves you.”,Great Gatsby
7,106,"The child, relinquished by the nurse, rushed across the room and",Great Gatsby
7,107,rooted shyly into her mother’s dress.,Great Gatsby
7,108,“The bles-sed pre-cious! Did mother get powder on your old yellowy,Great Gatsby
7,109,"hair? Stand up now, and say—How-de-do.”",Great Gatsby
7,110,Gatsby and I in turn leaned down and took the small reluctant hand.,Great Gatsby
7,111,Afterward he kept looking at the child with surprise. I don’t think he,Great Gatsby
7,112,had ever really believed in its existence before.,Great Gatsby
7,113,"“I got dressed before luncheon,” said the child, turning eagerly to",Great Gatsby
7,114,Daisy.,Great Gatsby
7,115,“That’s because your mother wanted to show you off.” Her face bent,Great Gatsby
7,116,"into the single wrinkle of the small white neck. “You dream, you. You",Great Gatsby
7,117,absolute little dream.”,Great Gatsby
7,118,"“Yes,” admitted the child calmly. “Aunt Jordan’s got on a white dress",Great Gatsby
7,119,too.”,Great Gatsby
7,120,“How do you like mother’s friends?” Daisy turned her around so that,Great Gatsby
7,121,she faced Gatsby. “Do you think they’re pretty?”,Great Gatsby
7,122,“Where’s Daddy?”,Great Gatsby
7,123,"“She doesn’t look like her father,” explained Daisy. “She looks like",Great Gatsby
7,124,me. She’s got my hair and shape of the face.”,Great Gatsby
7,125,Daisy sat back upon the couch. The nurse took a step forward and held,Great Gatsby
7,126,out her hand.,Great Gatsby
7,127,"“Come, Pammy.”",Great Gatsby
7,128,"“Goodbye, sweetheart!”",Great Gatsby
7,129,With a reluctant backward glance the well-disciplined child held to,Great Gatsby
7,130,"her nurse’s hand and was pulled out the door, just as Tom came back,",Great Gatsby
7,131,preceding four gin rickeys that clicked full of ice.,Great Gatsby
7,132,Gatsby took up his drink.,Great Gatsby
7,133,"“They certainly look cool,” he said, with visible tension.",Great Gatsby
7,134,"We drank in long, greedy swallows.",Great Gatsby
7,135,"“I read somewhere that the sun’s getting hotter every year,” said Tom",Great Gatsby
7,136,genially. “It seems that pretty soon the earth’s going to fall into,Great Gatsby
7,137,the sun—or wait a minute—it’s just the opposite—the sun’s getting,Great Gatsby
7,138,colder every year.,Great Gatsby
7,139,"“Come outside,” he suggested to Gatsby, “I’d like you to have a look",Great Gatsby
7,140,at the place.”,Great Gatsby
7,141,"I went with them out to the veranda. On the green Sound, stagnant in",Great Gatsby
7,142,"the heat, one small sail crawled slowly toward the fresher sea.",Great Gatsby
7,143,Gatsby’s eyes followed it momentarily; he raised his hand and pointed,Great Gatsby
7,144,across the bay.,Great Gatsby
7,145,“I’m right across from you.”,Great Gatsby
7,146,“So you are.”,Great Gatsby
7,147,Our eyes lifted over the rose-beds and the hot lawn and the weedy,Great Gatsby
7,148,refuse of the dog-days alongshore. Slowly the white wings of the boat,Great Gatsby
7,149,moved against the blue cool limit of the sky. Ahead lay the scalloped,Great Gatsby
7,150,ocean and the abounding blessed isles.,Great Gatsby
7,151,"“There’s sport for you,” said Tom, nodding. “I’d like to be out there",Great Gatsby
7,152,with him for about an hour.”,Great Gatsby
7,153,"We had luncheon in the dining-room, darkened too against the heat, and",Great Gatsby
7,154,drank down nervous gaiety with the cold ale.,Great Gatsby
7,155,"“What’ll we do with ourselves this afternoon?” cried Daisy, “and the",Great Gatsby
7,156,"day after that, and the next thirty years?”",Great Gatsby
7,157,"“Don’t be morbid,” Jordan said. “Life starts all over again when it",Great Gatsby
7,158,gets crisp in the fall.”,Great Gatsby
7,159,"“But it’s so hot,” insisted Daisy, on the verge of tears, “and",Great Gatsby
7,160,everything’s so confused. Let’s all go to town!”,Great Gatsby
7,161,"Her voice struggled on through the heat, beating against it, moulding",Great Gatsby
7,162,its senselessness into forms.,Great Gatsby
7,163,"“I’ve heard of making a garage out of a stable,” Tom was saying to",Great Gatsby
7,164,"Gatsby, “but I’m the first man who ever made a stable out of a",Great Gatsby
7,165,garage.”,Great Gatsby
7,166,“Who wants to go to town?” demanded Daisy insistently. Gatsby’s eyes,Great Gatsby
7,167,"floated toward her. “Ah,” she cried, “you look so cool.”",Great Gatsby
7,168,"Their eyes met, and they stared together at each other, alone in",Great Gatsby
7,169,space. With an effort she glanced down at the table.,Great Gatsby
7,170,"“You always look so cool,” she repeated.",Great Gatsby
7,171,"She had told him that she loved him, and Tom Buchanan saw. He was",Great Gatsby
7,172,"astounded. His mouth opened a little, and he looked at Gatsby, and",Great Gatsby
7,173,then back at Daisy as if he had just recognized her as someone he knew,Great Gatsby
7,174,a long time ago.,Great Gatsby
7,175,"“You resemble the advertisement of the man,” she went on innocently.",Great Gatsby
7,176,“You know the advertisement of the man—”,Great Gatsby
7,177,"“All right,” broke in Tom quickly, “I’m perfectly willing to go to",Great Gatsby
7,178,town. Come on—we’re all going to town.”,Great Gatsby
7,179,"He got up, his eyes still flashing between Gatsby and his wife. No one",Great Gatsby
7,180,moved.,Great Gatsby
7,181,"“Come on!” His temper cracked a little. “What’s the matter, anyhow?",Great Gatsby
7,182,"If we’re going to town, let’s start.”",Great Gatsby
7,183,"His hand, trembling with his effort at self-control, bore to his lips",Great Gatsby
7,184,the last of his glass of ale. Daisy’s voice got us to our feet and out,Great Gatsby
7,185,on to the blazing gravel drive.,Great Gatsby
7,186,“Are we just going to go?” she objected. “Like this? Aren’t we going,Great Gatsby
7,187,to let anyone smoke a cigarette first?”,Great Gatsby
7,188,“Everybody smoked all through lunch.”,Great Gatsby
