,term_str,pos_max,count,n,num,stop,stem_porter,stem_snowball,stem_lancaster
3484,motorboats,NNS,1,1,0,0,motorboat,motorboat,motorbo
3485,motorcars,NNS,1,1,0,0,motorcar,motorcar,motorc
3486,motorcycle,NN,2,2,0,0,motorcycl,motorcycl,motorcyc
3487,motorists,NNS,1,1,0,0,motorist,motorist,mot
3488,moulding,VBG,1,1,0,0,mould,mould,mould
3489,mounted,VBD,3,5,0,0,mount,mount,mount
3490,mourning,VBG,1,1,0,0,mourn,mourn,mourn
3491,moustache,NN,1,1,0,0,moustach,moustach,moustach
3492,mouth,NN,14,14,0,0,mouth,mouth,mou
3493,mouthpiece,NN,1,1,0,0,mouthpiec,mouthpiec,mouthpiec
3494,move,VB,5,9,0,0,move,move,mov
3495,moved,VBD,17,27,0,0,move,move,mov
3496,movement,NN,6,6,0,0,movement,movement,mov
3497,movements,NNS,5,5,0,0,movement,movement,mov
3498,movementshe,NN,1,1,0,0,movementsh,movementsh,movementsh
3499,movie,NN,1,1,0,0,movi,movi,movy
3500,movies,NNS,5,5,0,0,movi,movi,movy
3501,moving,VBG,8,8,0,0,move,move,mov
3502,movingpicture,NN,1,2,0,0,movingpictur,movingpictur,movingpict
3503,mr,NNP,83,84,0,0,mr,mr,mr
3504,mrs,NNP,31,31,0,0,mr,mrs,mrs
3505,much,JJ,27,36,0,0,much,much,much
3506,muchyou,JJ,1,1,0,0,muchyou,muchyou,muchyou
3507,muddy,NN,1,1,0,0,muddi,muddi,muddy
3508,muffled,VBN,2,3,0,0,muffl,muffl,muffl
3509,muhlbach,NNP,1,1,0,0,muhlbach,muhlbach,muhlbach
3510,muldoon,NNP,2,2,0,0,muldoon,muldoon,muldoon
3511,mulreadys,NNP,1,1,0,0,mulreadi,mulreadi,mulready
3512,mumble,NNP,1,1,0,0,mumbl,mumbl,mumbl
3513,mumbled,VBD,1,2,0,0,mumbl,mumbl,mumbl
3514,mumbles,NNP,1,1,0,0,mumbl,mumbl,mumbl
3515,murdered,VBD,1,1,0,0,murder,murder,murd
3516,murky,NN,1,1,0,0,murki,murki,murky
3517,murmur,NN,9,9,0,0,murmur,murmur,murm
3518,murmured,VBD,5,5,0,0,murmur,murmur,murm
3519,murmuring,VBG,1,1,0,0,murmur,murmur,murm
3520,murmurous,JJ,2,2,0,0,murmur,murmur,murm
3521,murmurs,NNS,1,1,0,0,murmur,murmur,murm
3522,murray,NNP,1,1,0,0,murray,murray,murray
3523,muscle,NN,2,2,0,0,muscl,muscl,musc
3524,muscles,NNS,1,1,0,0,muscl,muscl,musc
3525,music,NN,5,5,0,0,music,music,mus
3526,musicroom,NN,2,2,0,0,musicroom,musicroom,musicroom
3527,musicrooms,NNS,1,1,0,0,musicroom,musicroom,musicroom
3528,muslin,NN,1,1,0,0,muslin,muslin,muslin
3529,must,MD,31,31,0,0,must,must,must
3530,muster,NN,1,1,0,0,muster,muster,must
3531,musty,JJ,2,2,0,0,musti,musti,musty
3532,muttered,VBD,6,6,0,0,mutter,mutter,mut
3533,muttering,NN,1,2,0,0,mutter,mutter,mut
3534,my,PRP$,238,242,0,1,my,my,my
3535,myer,NNP,1,1,0,0,myer,myer,myer
3536,myrtle,NNP,23,23,0,0,myrtl,myrtl,myrtl
3537,myself,PRP,15,17,0,1,myself,myself,myself
3538,mysteries,NNS,1,1,0,0,mysteri,mysteri,mystery
3539,mysterious,JJ,2,2,0,0,mysteri,mysteri,mystery
3540,mystery,NN,3,3,0,0,mysteri,mysteri,mystery
3541,myyou,NN,1,1,0,0,myyou,myyou,myyou
3542,n,JJ,1,3,0,0,n,n,n
3543,nail,NN,1,1,0,0,nail,nail,nail
3544,name,NN,42,42,0,0,name,name,nam
3545,named,VBN,9,9,0,0,name,name,nam
3546,names,NNS,7,8,0,0,name,name,nam
3547,namesjaqueline,NN,1,1,0,0,namesjaquelin,namesjaquelin,namesjaquelin
3548,napkin,NN,1,1,0,0,napkin,napkin,napkin
3549,narrowed,VBD,2,2,0,0,narrow,narrow,narrow
3550,national,JJ,2,3,0,0,nation,nation,nat
3551,natural,JJ,2,2,0,0,natur,natur,nat
3552,naturally,RB,3,3,0,0,natur,natur,nat
3553,nature,NN,2,2,0,0,natur,natur,nat
3554,natures,NNS,1,1,0,0,natur,natur,nat
3555,near,IN,6,7,0,0,near,near,near
3556,neared,VBD,1,1,0,0,near,near,near
3557,nearer,RB,1,1,0,0,nearer,nearer,near
3558,nearest,JJS,1,1,0,0,nearest,nearest,nearest
3559,nearly,RB,2,2,0,0,nearli,near,near
3560,neat,NN,1,1,0,0,neat,neat,neat
3561,nebulous,JJ,1,1,0,0,nebul,nebul,neb
3562,necessary,JJ,4,4,0,0,necessari,necessari,necess
3563,neck,NN,5,5,0,0,neck,neck,neck
3564,necklaceor,NN,1,1,0,0,necklaceor,necklaceor,necklac
3565,need,VBP,2,3,0,0,need,need,nee
3566,needed,VBN,2,3,0,0,need,need,nee
3567,needless,JJ,1,1,0,0,needless,needless,needless
3568,needlessly,RB,1,1,0,0,needlessli,needless,needless
3569,needn,VBP,1,1,0,1,needn,needn,needn
3570,needs,VBZ,1,1,0,0,need,need,nee
3571,negro,NN,2,2,0,0,negro,negro,negro
3572,negroes,NNS,1,1,0,0,negro,negro,negro
3573,neighbour,JJ,5,7,0,0,neighbour,neighbour,neighbo
3574,neighbourhood,NN,2,2,0,0,neighbourhood,neighbourhood,neighbo
3575,neighbouring,NN,1,1,0,0,neighbour,neighbour,neighbo
3576,neighbours,RB,1,1,0,0,neighbour,neighbour,neighbo
3577,neither,DT,3,8,0,0,neither,neither,neith
3578,nephew,NN,1,2,0,0,nephew,nephew,nephew
3579,nerve,NN,1,1,0,0,nerv,nerv,nerv
3580,nerves,NNS,1,1,0,0,nerv,nerv,nerv
3581,nervous,JJ,6,6,0,0,nervou,nervous,nerv
3582,nervously,NNS,1,2,0,0,nervous,nervous,nerv
3583,nest,NNP,1,1,0,0,nest,nest,nest
3584,nevada,NNP,1,1,0,0,nevada,nevada,nevad
3585,never,RB,60,64,0,0,never,never,nev
3586,nevertheless,NNP,2,3,0,0,nevertheless,nevertheless,nevertheless
3587,new,NNP,44,70,0,0,new,new,new
3588,newly,RB,1,1,0,0,newli,newli,new
3589,news,NN,4,4,0,0,news,news,new
3590,newsand,NNP,1,1,0,0,newsand,newsand,newsand
3591,newspaper,NN,7,7,0,0,newspap,newspap,newspap
3592,newspapers,NNS,2,2,0,0,newspap,newspap,newspap
3593,newspapersa,JJ,1,1,0,0,newspapersa,newspapersa,newspapers
3594,newsstand,NN,2,2,0,0,newsstand,newsstand,newsstand
3595,newton,NNP,1,1,0,0,newton,newton,newton
3596,next,JJ,30,35,0,0,next,next,next
3597,nibble,JJ,1,1,0,0,nibbl,nibbl,nibbl
3598,nice,JJ,13,13,0,0,nice,nice,nic
3599,nick,NNP,22,24,0,0,nick,nick,nick
3600,nickel,NN,1,1,0,0,nickel,nickel,nickel
3601,nicolas,NNP,1,1,0,0,nicola,nicola,nicola
3602,night,NN,71,71,0,0,night,night,night
3603,nightand,NN,1,1,0,0,nightand,nightand,nightand
3604,nightingale,JJ,1,1,0,0,nightingal,nightingal,night
3605,nightmaregrotesque,NN,1,1,0,0,nightmaregrotesqu,nightmaregrotesqu,nightmaregrotesqu
3606,nights,NNS,4,4,0,0,night,night,night
3607,nine,CD,6,6,0,0,nine,nine,nin
3608,nineteeneighteen,JJ,1,1,0,0,nineteeneighteen,nineteeneighteen,nineteeneighteen
3609,nineteenhundreds,NNS,1,1,0,0,nineteenhundr,nineteenhundr,nineteenhundr
3610,nineteennineteen,JJ,1,1,0,0,nineteennineteen,nineteennineteen,nineteennineteen
3611,nineteenseventeen,JJ,2,2,0,0,nineteenseventeen,nineteenseventeen,nineteenseventeen
3612,no,DT,70,101,0,1,no,no,no
3613,nobility,NN,1,1,0,0,nobil,nobil,nobl
3614,nobody,NN,8,9,0,0,nobodi,nobodi,nobody
3615,nod,NN,3,3,0,0,nod,nod,nod
3616,nodded,VBD,13,16,0,0,nod,nod,nod
3617,nodding,VBG,3,4,0,0,nod,nod,nod
3618,nogatsby,NNP,1,1,0,0,nogatsbi,nogatsbi,nogatsby
3619,noi,NNP,1,1,0,0,noi,noi,noi
3620,noise,NN,1,1,0,0,nois,nois,nois
3621,noisy,NN,1,1,0,0,noisi,noisi,noisy
3622,none,NN,2,2,0,0,none,none,non
3623,nonexistent,JJ,1,1,0,0,nonexist,nonexist,nonex
3624,nonolfactory,JJ,1,1,0,0,nonolfactori,nonolfactori,nonolfact
3625,nonsense,NNP,1,1,0,0,nonsens,nonsens,nonsens
3626,noon,NN,5,7,0,0,noon,noon,noon
3627,noonbut,NN,1,1,0,0,noonbut,noonbut,noonbut
3628,nope,NNP,1,1,0,0,nope,nope,nop
3629,nor,CC,4,4,0,1,nor,nor,nor
3630,nordic,NNP,1,1,0,0,nordic,nordic,nord
3631,nordics,NNP,1,1,0,0,nordic,nordic,nord
3632,normal,JJ,1,1,0,0,normal,normal,norm
3633,normandy,NNP,1,1,0,0,normandi,normandi,normandy
3634,north,NNP,2,3,0,0,north,north,nor
3635,nose,NN,9,12,0,0,nose,nose,nos
3636,noses,NNS,1,1,0,0,nose,nose,nos
3637,nostril,NN,1,1,0,0,nostril,nostril,nostril
3638,nostrils,NNS,2,2,0,0,nostril,nostril,nostril
3639,not,RB,71,71,0,1,not,not,not
3640,note,NN,4,4,0,0,note,note,not
3641,notes,NNS,2,2,0,0,note,note,not
3642,nothing,NN,33,33,0,0,noth,noth,noth
3643,nothingonly,RB,1,1,0,0,nothingonli,nothingon,nothingon
3644,notice,VB,1,3,0,0,notic,notic,not
3645,noticed,VBD,2,3,0,0,notic,notic,not
3646,notion,NN,1,1,0,0,notion,notion,not
3647,notions,NNS,1,1,0,0,notion,notion,not
3648,notoriety,NN,1,1,0,0,notorieti,notorieti,not
3649,notorious,JJ,1,1,0,0,notori,notori,not
3650,noun,NN,1,1,0,0,noun,noun,noun
3651,nourished,VBD,1,1,0,0,nourish,nourish,nour
3652,november,NNP,2,2,0,0,novemb,novemb,novemb
3653,now,RB,95,97,0,1,now,now,now
3654,nowadays,NNS,2,2,0,0,nowaday,nowaday,nowaday
3655,nowhere,NNP,1,2,0,0,nowher,nowher,nowh
3656,nowisn,JJ,1,1,0,0,nowisn,nowisn,nowisn
3657,nowthere,RB,1,1,0,0,nowther,nowther,nowth
3658,nowwas,JJ,1,1,0,0,nowwa,nowwa,nowwa
3659,number,NN,4,4,0,0,number,number,numb
3660,numbers,NNS,2,2,0,0,number,number,numb
3661,nurse,NN,3,5,0,0,nurs,nurs,nurs
3662,nymphs,NN,1,1,0,0,nymph,nymph,nymph
3663,o,JJ,12,31,0,1,o,o,o
3664,oak,NN,1,1,0,0,oak,oak,oak
3665,oars,NNS,1,1,0,0,oar,oar,oar
3666,object,NN,5,7,0,0,object,object,object
3667,objected,VBD,6,6,0,0,object,object,object
3668,objects,NNS,3,3,0,0,object,object,object
3669,obligations,NNS,1,1,0,0,oblig,oblig,oblig
3670,obliged,VBN,2,2,0,0,oblig,oblig,oblig
3671,obliging,VBG,1,1,0,0,oblig,oblig,oblig
3672,obligingly,RB,1,1,0,0,obligingli,oblig,oblig
3673,obliterated,VBN,1,1,0,0,obliter,obliter,oblit
3674,oblivion,NN,2,2,0,0,oblivion,oblivion,obl
3675,oblivious,JJ,1,1,0,0,oblivi,oblivi,oblivy
3676,oboes,NNS,1,1,0,0,obo,obo,obo
3677,obscene,NN,1,2,0,0,obscen,obscen,obsc
3678,obscure,JJ,1,1,0,0,obscur,obscur,obsc
3679,obscurely,RB,2,2,0,0,obscur,obscur,obsc
3680,obscurity,NN,1,1,0,0,obscur,obscur,obsc
3681,observed,VBN,1,1,0,0,observ,observ,observ
3682,observers,NNS,1,1,0,0,observ,observ,observ
3683,obstetrical,JJ,1,1,0,0,obstetr,obstetr,obstet
3684,obstinate,JJ,1,1,0,0,obstin,obstin,obstin
3685,obtrusive,JJ,1,1,0,0,obtrus,obtrus,obtrud
3686,obvious,JJ,2,2,0,0,obviou,obvious,obvy
3687,obviously,RB,6,6,0,0,obvious,obvious,obvy
3688,occasion,NN,1,1,0,0,occas,occas,occas
3689,occasional,JJ,1,1,0,0,occasion,occasion,occas
3690,occasionally,RB,1,1,0,0,occasion,occasion,occas
3691,occupation,NN,1,1,0,0,occup,occup,occup
3692,occupied,VBN,1,1,0,0,occupi,occupi,occupy
3693,occurred,VBD,7,9,0,0,occur,occur,occur
3694,ocean,NN,1,1,0,0,ocean,ocean,oc
3695,oceangoing,VBG,1,1,0,0,oceango,oceango,oceango
3696,octave,NN,1,1,0,0,octav,octav,octav
3697,october,NNP,3,3,0,0,octob,octob,octob
3698,oculist,NN,1,1,0,0,oculist,oculist,oc
3699,odd,JJ,1,1,0,0,odd,odd,od
3700,oddly,RB,2,2,0,0,oddli,odd,od
3701,odour,NN,3,3,0,0,odour,odour,odo
3702,oeuvre,NN,1,1,0,0,oeuvr,oeuvr,oeuvr
3703,of,IN,1109,1110,0,1,of,of,of
3704,off,RP,29,45,0,1,off,off,off
3705,offend,VB,1,1,0,0,offend,offend,offend
3706,offended,VBN,1,2,0,0,offend,offend,offend
3707,offer,NN,1,1,0,0,offer,offer,off
3708,offered,VBD,2,2,0,0,offer,offer,off
3709,office,NN,16,16,0,0,offic,offic,off
3710,officehe,NN,1,1,0,0,officeh,officeh,officeh
3711,officer,NN,3,3,0,0,offic,offic,off
3712,officereally,RB,1,1,0,0,officer,officer,off
3713,officers,NNS,3,3,0,0,offic,offic,off
3714,official,JJ,1,1,0,0,offici,offici,off
3715,offshore,RB,1,1,0,0,offshor,offshor,offsh
3716,ofof,NN,1,1,0,0,ofof,ofof,ofof
3717,ofohfling,VBG,1,1,0,0,ofohfl,ofohfl,ofohfl
3718,often,RB,7,7,0,0,often,often,oft
3719,oftenin,IN,1,1,0,0,oftenin,oftenin,oftenin
3720,oggsford,NNP,4,4,0,0,oggsford,oggsford,oggsford
3721,oh,NNP,24,38,0,0,oh,oh,oh
3722,ohh,JJ,1,1,0,0,ohh,ohh,ohh
3723,ohio,NNP,1,1,0,0,ohio,ohio,ohio
3724,ohthat,NNP,1,1,0,0,ohthat,ohthat,ohth
3725,ohyou,NNP,1,1,0,0,ohyou,ohyou,ohyou
3726,oil,NN,2,2,0,0,oil,oil,oil
3727,olaf,NNP,1,1,0,0,olaf,olaf,olaf
3728,old,JJ,79,81,0,0,old,old,old
3729,older,JJR,3,3,0,0,older,older,old
3730,oldeven,RB,1,1,0,0,oldeven,oldeven,oldev
3731,oldfashioned,JJ,1,1,0,0,oldfashion,oldfashion,oldfash
3732,omnibus,NN,1,1,0,0,omnibu,omnibus,omnib
3733,on,IN,359,359,0,1,on,on,on
3734,once,RB,35,36,0,1,onc,onc,ont
3735,oncebut,PRP,1,1,0,0,oncebut,oncebut,oncebut
3736,one,CD,130,146,0,0,one,one,on
3737,ones,NNS,4,4,0,0,one,one,on
3738,onewas,NN,1,1,0,0,onewa,onewa,onewa
3739,only,RB,44,51,0,1,onli,onli,on
3740,onwe,MD,1,1,0,0,onw,onw,onw
3741,opal,JJ,1,1,0,0,opal,opal,op
3742,open,JJ,19,24,0,0,open,open,op
3743,opened,VBD,12,17,0,0,open,open,op
3744,opening,VBG,7,8,0,0,open,open,op
3745,openmouthed,JJ,1,1,0,0,openmouth,openmouth,openmouth
3746,opera,NN,1,1,0,0,opera,opera,oper
3747,operate,VBP,1,1,0,0,oper,oper,op
3748,operations,NNS,1,1,0,0,oper,oper,op
3749,opinion,NN,3,3,0,0,opinion,opinion,opin
3750,opportunity,NN,3,3,0,0,opportun,opportun,opportun
3751,opposite,JJ,1,2,0,0,opposit,opposit,opposit
3752,oppositethe,JJ,1,1,0,0,oppositeth,oppositeth,oppositeth
3753,oppressive,JJ,1,1,0,0,oppress,oppress,oppress
3754,oppressivenessit,VB,1,1,0,0,oppressivenessit,oppressivenessit,oppressivenessit
3755,or,CC,96,96,0,1,or,or,or
3756,orange,NN,1,1,0,0,orang,orang,orang
3757,oranges,NNS,3,3,0,0,orang,orang,orang
3758,orchestra,NN,5,6,0,0,orchestra,orchestra,orchestr
3759,orchestras,NNS,1,1,0,0,orchestra,orchestra,orchestra
3760,orchid,NN,1,2,0,0,orchid,orchid,orchid
3761,orchids,NNS,2,2,0,0,orchid,orchid,orchid
3762,order,NN,7,7,0,0,order,order,ord
3763,ordered,VBD,4,4,0,0,order,order,ord
3764,orderi,NNP,1,1,0,0,orderi,orderi,order
3765,orders,NNS,3,3,0,0,order,order,ord
3766,ordways,NNP,1,1,0,0,ordway,ordway,ordway
3767,organ,JJ,1,1,0,0,organ,organ,org
3768,orgastic,JJ,1,1,0,0,orgast,orgast,orgast
3769,original,JJ,1,1,0,0,origin,origin,origin
3770,originated,VBD,1,1,0,0,origin,origin,origin
3771,orleans,NNP,1,1,0,0,orlean,orlean,orl
3772,other,JJ,65,65,0,1,other,other,oth
3773,others,NNS,3,3,0,0,other,other,oth
3774,otherspoor,JJ,1,1,0,0,otherspoor,otherspoor,otherspo
3775,otherwise,RB,1,1,0,0,otherwis,otherwis,otherw
3776,ought,MD,18,18,0,0,ought,ought,ought
3777,oughtn,VBP,4,4,0,0,oughtn,oughtn,oughtn
3778,our,PRP$,24,24,0,1,our,our,our
3779,ourselves,PRP,1,1,0,1,ourselv,ourselv,ourselv
3780,out,RP,148,210,0,1,out,out,out
3781,outa,RP,1,1,0,0,outa,outa,out
3782,outan,JJ,1,1,0,0,outan,outan,out
3783,outdoors,NNS,3,3,0,0,outdoor,outdoor,outdo
3784,outlet,NN,1,1,0,0,outlet,outlet,outlet
3785,outlined,VBN,1,1,0,0,outlin,outlin,outlin
3786,outoftheway,JJ,1,1,0,0,outoftheway,outoftheway,outoftheway
3787,outside,IN,8,16,0,0,outsid,outsid,outsid
3788,outstay,VBP,1,1,0,0,outstay,outstay,outstay
3789,ovalslike,IN,1,1,0,0,ovalslik,ovalslik,ovalslik
3790,over,IN,113,140,0,1,over,over,ov
3791,overboard,NN,1,1,0,0,overboard,overboard,overboard
3792,overcoat,NN,1,1,0,0,overcoat,overcoat,overco
3793,overdreamedthat,JJ,1,1,0,0,overdreamedthat,overdreamedthat,overdreamedth
3794,overenlarged,JJ,1,1,0,0,overenlarg,overenlarg,overenlarg
3795,overflowing,VBG,1,1,0,0,overflow,overflow,overflow
3796,overhanging,VBG,1,1,0,0,overhang,overhang,overhang
3797,overhead,NN,4,7,0,0,overhead,overhead,overhead
3798,overheard,IN,1,1,0,0,overheard,overheard,overheard
3799,overhung,IN,1,1,0,0,overhung,overhung,overhung
3800,overlooked,VBN,1,1,0,0,overlook,overlook,overlook
3801,overlooking,VBG,1,1,0,0,overlook,overlook,overlook
3802,overpopulated,JJ,1,1,0,0,overpopul,overpopul,overpop
3803,overseas,RB,2,2,0,0,oversea,oversea,oversea
3804,overtaking,VBG,2,2,0,0,overtak,overtak,overtak
3805,overtook,VBD,1,1,0,0,overtook,overtook,overtook
3806,overwhelmed,JJ,1,1,0,0,overwhelm,overwhelm,overwhelm
3807,overwhelming,JJ,1,2,0,0,overwhelm,overwhelm,overwhelm
3808,overwhelmingly,RB,1,1,0,0,overwhelmingli,overwhelm,overwhelm
3809,overwound,JJ,1,1,0,0,overwound,overwound,overwound
3810,owe,VBP,2,2,0,0,owe,owe,ow
3811,owl,NNP,1,1,0,0,owl,owl,owl
3812,owleyed,JJ,4,4,0,0,owley,owley,owley
3813,owleyes,NNP,1,1,0,0,owley,owley,owley
3814,own,JJ,31,31,0,1,own,own,own
3815,owned,VBD,2,2,0,0,own,own,own
3816,owners,NNS,1,1,0,0,owner,owner,own
3817,owns,VBZ,1,1,0,0,own,own,own
3818,oxford,NNP,13,14,0,0,oxford,oxford,oxford
3819,p,NNP,2,2,0,0,p,p,p
3820,pack,NN,1,1,0,0,pack,pack,pack
3821,package,NN,1,1,0,0,packag,packag,pack
3822,packed,VBD,1,1,0,0,pack,pack,pack
3823,packing,VBG,1,1,0,0,pack,pack,pack
3824,page,NN,1,1,0,0,page,page,pag
3825,pages,NNS,3,3,0,0,page,page,pag
3826,paid,VBD,2,2,0,0,paid,paid,paid
3827,pain,NN,1,1,0,0,pain,pain,pain
3828,paint,NN,1,1,0,0,paint,paint,paint
3829,painted,JJ,1,1,0,0,paint,paint,paint
3830,painting,NN,1,2,0,0,paint,paint,paint
3831,paintless,JJ,1,1,0,0,paintless,paintless,paintless
3832,pair,NN,6,6,0,0,pair,pair,pair
3833,pairs,NN,1,2,0,0,pair,pair,pair
3834,palace,NN,3,3,0,0,palac,palac,palac
3835,palaces,NNS,1,1,0,0,palac,palac,palac
3836,pale,NN,7,14,0,0,pale,pale,pal
3837,palm,NN,1,2,0,0,palm,palm,palm
3838,palmetto,NNP,1,1,0,0,palmetto,palmetto,palmetto
3839,pammy,NNP,1,1,0,0,pammi,pammi,pammy
3840,pandered,VBN,1,1,0,0,pander,pander,pand
3841,pane,NN,1,1,0,0,pane,pane,pan
3842,panelled,VBN,1,1,0,0,panel,panel,panel
3843,panic,NN,3,3,0,0,panic,panic,pan
3844,panicthe,NN,1,1,0,0,panicth,panicth,panicth
3845,panting,VBG,1,1,0,0,pant,pant,pant
3846,pantry,NN,3,3,0,0,pantri,pantri,pantry
3847,pants,NNS,1,1,0,0,pant,pant,pant
3848,pap,NN,1,1,0,0,pap,pap,pap
3849,paper,NN,3,3,0,0,paper,paper,pap
3850,papers,NNS,4,4,0,0,paper,paper,pap
3851,par,NNP,1,1,0,0,par,par,par
3852,parallel,JJ,1,1,0,0,parallel,parallel,parallel
3853,parcelled,VBN,1,1,0,0,parcel,parcel,parcel
3854,pardon,NN,6,6,0,0,pardon,pardon,pardon
3855,parents,NNS,4,4,0,0,parent,parent,par
3856,park,NNP,4,7,0,0,park,park,park
3857,parke,NNP,1,1,0,0,park,park,park
3858,parked,JJ,1,1,0,0,park,park,park
3859,parlour,NN,1,1,0,0,parlour,parlour,parlo
3860,part,NN,9,9,0,0,part,part,part
3861,partake,VB,1,1,0,0,partak,partak,partak
3862,parted,VBN,3,4,0,0,part,part,part
3863,partial,JJ,1,1,0,0,partial,partial,part
3864,participated,VBD,1,1,0,0,particip,particip,particip
3865,particular,JJ,5,6,0,0,particular,particular,particul
3866,particularly,RB,1,1,0,0,particularli,particular,particul
3867,parties,NNS,11,11,0,0,parti,parti,party
3868,parting,VBG,1,1,0,0,part,part,part
3869,partition,NN,1,1,0,0,partit,partit,partit
3870,partnership,NN,1,1,0,0,partnership,partnership,partn
3871,parts,NNS,1,1,0,0,part,part,part
3872,party,NN,18,18,0,0,parti,parti,party
3873,pasquinadebut,NN,1,1,0,0,pasquinadebut,pasquinadebut,pasquinadebut
3874,pass,VBP,1,1,0,0,pass,pass,pass
3875,passed,VBD,13,18,0,0,pass,pass,pass
3876,passengers,NNS,1,1,0,0,passeng,passeng,passeng
3877,passersby,NN,1,1,0,0,passersbi,passersbi,passersby
3878,passing,VBG,2,2,0,0,pass,pass,pass
3879,passion,NN,1,1,0,0,passion,passion,pass
3880,passionate,NN,1,1,0,0,passion,passion,pass
3881,past,NN,10,14,0,0,past,past,past
3882,pastoral,JJ,1,1,0,0,pastor,pastor,past
3883,pastry,NN,1,1,0,0,pastri,pastri,pastry
3884,patent,NN,2,2,0,0,patent,patent,pat
3885,paternal,NN,1,2,0,0,patern,patern,patern
3886,path,NN,2,2,0,0,path,path,path
3887,pathetic,JJ,1,1,0,0,pathet,pathet,pathet
3888,pathfinder,NN,1,1,0,0,pathfind,pathfind,pathfind
3889,patron,NN,2,2,0,0,patron,patron,patron
3890,pattern,NN,1,1,0,0,pattern,pattern,pattern
3891,paul,NNP,1,1,0,0,paul,paul,paul
3892,pause,NN,9,9,0,0,paus,paus,paus
3893,paused,VBD,2,2,0,0,paus,paus,paus
3894,pavilions,NNS,1,1,0,0,pavilion,pavilion,pavil
3895,pawing,VBG,1,1,0,0,paw,paw,paw
3896,pay,VB,3,4,0,0,pay,pay,pay
3897,paying,VBG,1,1,0,0,pay,pay,pay
3898,pearl,NN,1,1,0,0,pearl,pearl,pearl
3899,pearls,NNS,2,3,0,0,pearl,pearl,pearl
3900,peasantry,NN,1,1,0,0,peasantri,peasantri,peasantry
3901,pebbles,NNS,2,2,0,0,pebbl,pebbl,pebbl
3902,peculiar,JJ,3,3,0,0,peculiar,peculiar,peculi
3903,peculiarly,JJ,2,2,0,0,peculiarli,peculiar,peculi
3904,peered,VBD,1,2,0,0,peer,peer,peer
3905,peering,VBG,2,2,0,0,peer,peer,peer
3906,pencil,NN,1,1,0,0,pencil,pencil,pencil
3907,peninsula,NN,1,1,0,0,peninsula,peninsula,peninsul
3908,penitentiary,JJ,1,1,0,0,penitentiari,penitentiari,penitenty
3909,penniless,NN,2,2,0,0,penniless,penniless,penniless
3910,pennsylvania,NNP,2,2,0,0,pennsylvania,pennsylvania,pennsylvan
3911,penny,NN,1,1,0,0,penni,penni,penny
3912,people,NNS,61,61,0,0,peopl,peopl,peopl
3913,peoplehis,NN,1,1,0,0,peoplehi,peoplehi,peopleh
3914,peoplewith,IN,1,1,0,0,peoplewith,peoplewith,peoplewi
3915,pepper,NN,1,1,0,0,pepper,pepper,pep
3916,per,IN,2,2,0,0,per,per,per
3917,perceive,VBP,1,1,0,0,perceiv,perceiv,perceiv
3918,perceived,VBD,2,2,0,0,perceiv,perceiv,perceiv
3919,perceptible,JJ,3,3,0,0,percept,percept,percept
3920,peremptorily,RB,1,1,0,0,peremptorili,peremptorili,perempt
3921,peremptory,JJ,1,1,0,0,peremptori,peremptori,perempt
3922,perfect,JJ,4,4,0,0,perfect,perfect,perfect
3923,perfectly,RB,3,3,0,0,perfectli,perfect,perfect
3924,perfume,NN,1,1,0,0,perfum,perfum,perfum
3925,perhaps,RB,19,19,0,0,perhap,perhap,perhap
3926,period,NN,2,2,0,0,period,period,period
3927,perishable,JJ,1,1,0,0,perish,perish,per
3928,permanent,JJ,1,1,0,0,perman,perman,perm
3929,permanently,RB,1,1,0,0,perman,perman,perm
3930,permeate,VBP,1,1,0,0,permeat,permeat,perm
3931,perpetual,JJ,1,1,0,0,perpetu,perpetu,perpet
3932,persistent,JJ,5,5,0,0,persist,persist,persist
3933,person,NN,13,13,0,0,person,person,person
3934,personal,JJ,5,5,0,0,person,person,person
3935,personality,NN,2,2,0,0,person,person,person
3936,perspiration,NN,2,2,0,0,perspir,perspir,perspir
3937,perspired,JJ,1,1,0,0,perspir,perspir,perspir
3938,persuade,VB,1,1,0,0,persuad,persuad,persuad
3939,perturbed,VBN,1,1,0,0,perturb,perturb,perturb
3940,pervaded,VBN,1,1,0,0,pervad,pervad,pervad
3941,pervading,VBG,2,2,0,0,pervad,pervad,pervad
3942,pessimist,NN,1,1,0,0,pessimist,pessimist,pessim
3943,petals,NNS,1,1,0,0,petal,petal,pet
3944,peter,NNP,1,1,0,0,peter,peter,pet
3945,petereither,NNP,1,1,0,0,petereith,petereith,petereith
3946,petrolpumps,NNS,1,1,0,0,petrolpump,petrolpump,petrolpump
3947,phantom,NN,1,1,0,0,phantom,phantom,phantom
3948,phase,NN,2,3,0,0,phase,phase,phas
3949,phenomenon,NN,1,1,0,0,phenomenon,phenomenon,phenomenon
3950,philadelphia,NNP,1,1,0,0,philadelphia,philadelphia,philadelph
3951,phone,NN,10,11,0,0,phone,phone,phon
3952,phoned,VBD,1,1,0,0,phone,phone,phon
3953,phonemostly,NN,1,1,0,0,phonemostli,phonemost,phonemost
3954,photograph,NN,5,5,0,0,photograph,photograph,photograph
3955,photographed,VBN,1,1,0,0,photograph,photograph,photograph
3956,photographer,NN,1,1,0,0,photograph,photograph,photograph
